member_id,tree_id,tree_code,node_type,historical_real,rule_profile,latest_generation_birth_year,generation_gap
1009354,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009355,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009356,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009357,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009358,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009359,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009360,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009361,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009362,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009363,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009364,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009365,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009366,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009367,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009368,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009369,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009370,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009371,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009372,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009373,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009374,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009375,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009376,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009377,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009378,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009379,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009380,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009381,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009382,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009383,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009384,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009385,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009386,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009387,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009388,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009389,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009390,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009391,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009392,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009393,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009394,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009395,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009396,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009397,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009398,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009399,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009400,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009401,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009402,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009403,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009404,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009405,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009406,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009407,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009408,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009409,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009410,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009411,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009412,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009413,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009414,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009415,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009416,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009417,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009418,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009419,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009420,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009421,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009422,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009423,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009424,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009425,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009426,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009427,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009428,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009429,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009430,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009431,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009432,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009433,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009434,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009435,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009436,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009437,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009438,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009439,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009440,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009441,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009442,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009443,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009444,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009445,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009446,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009447,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009448,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009449,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009450,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009451,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009452,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009453,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009454,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009455,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009456,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009457,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009458,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009459,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009460,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009461,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009462,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009463,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009464,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009465,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009466,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009467,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009468,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009469,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009470,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009471,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009472,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009473,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009474,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009475,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009476,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009477,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009478,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009479,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009480,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009481,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009482,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009483,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009484,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009485,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009486,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009487,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009488,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009489,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009490,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009491,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009492,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009493,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009494,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009495,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009496,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009497,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009498,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009499,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009500,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009501,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009502,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009503,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009504,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009505,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009506,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009507,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009508,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009509,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009510,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009511,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009512,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009513,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009514,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009515,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009516,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009517,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009518,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009519,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009520,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009521,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009522,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009523,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009524,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009525,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009526,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009527,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009528,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009529,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009530,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009531,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009532,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009533,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009534,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009535,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009536,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009537,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009538,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009539,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009540,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009541,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009542,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009543,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009544,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009545,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009546,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009547,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009548,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009549,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009550,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009551,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009552,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009553,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009554,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009555,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009556,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009557,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009558,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009559,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009560,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009561,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009562,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009563,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009564,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009565,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009566,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009567,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009568,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009569,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009570,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009571,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009572,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009573,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009574,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009575,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009576,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009577,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009578,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009579,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009580,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009581,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009582,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009583,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009584,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009585,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009586,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009587,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009588,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009589,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009590,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009591,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009592,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009593,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009594,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009595,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009596,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009597,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009598,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009599,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009600,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009601,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009602,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009603,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009604,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009605,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009606,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009607,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009608,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009609,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009610,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009611,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009612,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009613,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009614,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009615,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009616,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009617,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009618,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009619,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009620,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009621,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009622,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009623,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009624,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009625,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009626,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009627,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009628,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009629,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009630,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009631,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009632,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009633,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009634,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009635,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009636,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009637,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009638,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009639,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009640,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009641,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009642,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009643,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009644,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009645,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009646,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009647,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009648,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009649,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009650,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009651,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009652,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009653,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009654,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009655,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009656,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009657,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009658,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009659,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009660,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009661,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009662,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009663,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009664,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009665,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009666,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009667,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009668,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009669,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009670,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009671,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009672,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009673,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009674,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009675,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009676,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009677,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009678,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009679,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009680,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009681,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009682,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009683,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009684,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009685,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009686,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009687,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009688,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009689,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009690,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009691,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009692,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009693,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009694,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009695,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009696,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009697,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009698,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009699,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009700,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009701,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009702,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009703,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009704,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009705,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009706,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009707,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009708,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009709,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009710,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009711,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009712,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009713,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009714,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009715,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009716,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009717,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009718,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009719,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009720,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009721,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009722,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009723,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009724,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009725,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009726,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009727,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009728,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009729,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009730,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009731,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009732,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009733,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009734,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009735,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009736,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009737,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009738,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009739,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009740,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009741,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009742,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009743,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009744,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009745,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009746,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009747,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009748,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009749,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009750,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009751,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009752,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009753,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009754,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009755,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009756,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009757,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009758,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009759,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009760,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009761,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009762,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
1009763,7002,tang_li,generated,false,stage7_synthetic_v2,2006,22
